,chr,start,end,U2OS_BONE,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
15429,8,97171805,97172022,0.813,13.0,2.0,15.0,13.0,1.0,2.0,9.0,8.0,12.0,4.0,21.0,31.0,17.0,12.0,24.0,32.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,32.0,5.0
15430,8,9756177,9756993,0.751,63.0,26.0,59.0,34.0,11.0,24.0,52.0,51.0,71.0,29.0,91.0,70.0,37.0,59.0,60.0,78.0,13.0,5.0,15.0,4.0,2.0,4.0,14.0,10.0,15.0,9.0,10.0,14.0,10.0,18.0,45.0,21.0
15431,8,9760750,9761643,-1.0,60.0,22.0,75.0,34.0,11.0,29.0,42.0,48.0,69.0,31.0,116.0,86.0,51.0,48.0,70.0,100.0,18.0,2.0,6.0,8.0,1.0,9.0,4.0,12.0,16.0,6.0,21.0,20.0,24.0,11.0,14.0,34.0
15432,8,97657174,97657943,0.0,18.0,6.0,63.0,27.0,8.0,19.0,46.0,34.0,46.0,34.0,113.0,97.0,42.0,48.0,69.0,98.0,3.0,0.0,6.0,2.0,3.0,0.0,4.0,2.0,5.0,4.0,10.0,22.0,4.0,15.0,9.0,15.0
15433,8,98289604,98290404,0.199,11.0,11.0,39.0,37.0,6.0,37.0,40.0,57.0,41.0,36.0,96.0,101.0,40.0,56.0,100.0,91.0,4.0,1.0,5.0,3.0,4.0,7.0,10.0,6.0,3.0,13.0,19.0,18.0,12.0,8.0,30.0,20.0
15434,8,98881311,98881843,0.029,8.0,3.0,45.0,20.0,1.0,5.0,22.0,17.0,44.0,7.0,71.0,85.0,23.0,30.0,70.0,80.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,16.0,1.0,16.0,24.0,7.0,21.0,19.0,14.0
15435,8,99057537,99057900,0.001,31.0,9.0,32.0,22.0,9.0,14.0,12.0,18.0,28.0,8.0,36.0,34.0,26.0,22.0,27.0,34.0,3.0,1.0,6.0,5.0,1.0,2.0,2.0,5.0,4.0,0.0,7.0,9.0,3.0,4.0,5.0,8.0
15436,8,99058245,99058673,0.001,18.0,7.0,29.0,16.0,9.0,30.0,41.0,24.0,31.0,29.0,33.0,43.0,12.0,38.0,34.0,33.0,1.0,1.0,3.0,4.0,1.0,4.0,0.0,3.0,8.0,4.0,4.0,14.0,6.0,5.0,14.0,6.0
15437,8,99076754,99077244,0.873,14.0,7.0,30.0,17.0,4.0,12.0,32.0,24.0,26.0,20.0,63.0,71.0,24.0,33.0,56.0,56.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,5.0,13.0,3.0,6.0,9.0,14.0
15438,8,99129434,99129855,0.0,3.0,10.0,17.0,10.0,4.0,21.0,32.0,42.0,16.0,25.0,50.0,44.0,17.0,43.0,37.0,49.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,2.0,1.0,3.0,0.0,14.0,1.0,12.0,5.0,8.0
15439,8,99305903,99306726,0.011,15.0,9.0,49.0,23.0,5.0,12.0,44.0,50.0,43.0,36.0,119.0,111.0,33.0,54.0,98.0,121.0,2.0,1.0,7.0,3.0,0.0,1.0,4.0,4.0,2.0,5.0,9.0,22.0,4.0,6.0,19.0,21.0
15440,8,99837461,99837936,0.006,10.0,3.0,31.0,22.0,6.0,11.0,9.0,28.0,30.0,6.0,68.0,61.0,20.0,34.0,58.0,77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,5.0,2.0,11.0,16.0,11.0
15441,8,99956558,99957023,0.847,18.0,5.0,31.0,21.0,4.0,11.0,28.0,25.0,36.0,16.0,60.0,60.0,17.0,36.0,54.0,42.0,2.0,1.0,4.0,7.0,1.0,2.0,3.0,2.0,6.0,4.0,5.0,24.0,6.0,13.0,23.0,5.0
15442,8,99960497,99961438,0.771,22.0,23.0,53.0,44.0,16.0,52.0,62.0,65.0,43.0,43.0,108.0,101.0,61.0,77.0,73.0,97.0,6.0,10.0,9.0,7.0,3.0,16.0,13.0,9.0,7.0,13.0,19.0,36.0,10.0,29.0,18.0,32.0
15443,8,99984584,99985072,0.846,21.0,10.0,32.0,19.0,7.0,25.0,33.0,26.0,28.0,20.0,51.0,59.0,26.0,36.0,43.0,51.0,4.0,2.0,5.0,2.0,1.0,2.0,9.0,7.0,5.0,8.0,9.0,12.0,6.0,12.0,26.0,12.0
15444,9,100069890,100070351,0.767,22.0,17.0,37.0,19.0,10.0,33.0,22.0,31.0,36.0,23.0,30.0,36.0,27.0,23.0,37.0,57.0,5.0,8.0,8.0,2.0,3.0,12.0,1.0,8.0,8.0,5.0,8.0,17.0,13.0,6.0,24.0,8.0
15445,9,100174099,100174946,0.002,19.0,7.0,49.0,30.0,4.0,21.0,42.0,31.0,52.0,36.0,149.0,123.0,30.0,34.0,121.0,98.0,3.0,1.0,9.0,3.0,0.0,5.0,7.0,4.0,12.0,4.0,22.0,29.0,7.0,8.0,38.0,16.0
15446,9,100459096,100459775,0.008,22.0,9.0,51.0,30.0,10.0,10.0,31.0,32.0,41.0,20.0,85.0,98.0,39.0,44.0,78.0,78.0,2.0,0.0,12.0,8.0,11.0,3.0,5.0,18.0,21.0,10.0,14.0,28.0,27.0,11.0,33.0,15.0
15447,9,100503553,100504016,-1.0,14.0,10.0,33.0,16.0,3.0,10.0,22.0,27.0,25.0,15.0,58.0,59.0,31.0,27.0,45.0,67.0,2.0,0.0,7.0,3.0,0.0,3.0,10.0,4.0,5.0,6.0,10.0,9.0,17.0,8.0,27.0,23.0
15448,9,100565727,100566179,0.002,8.0,6.0,24.0,11.0,3.0,11.0,23.0,20.0,16.0,20.0,67.0,73.0,22.0,20.0,63.0,64.0,2.0,0.0,8.0,0.0,2.0,1.0,3.0,4.0,4.0,6.0,8.0,13.0,7.0,7.0,32.0,19.0
15449,9,100610696,100611517,0.79,47.0,17.0,53.0,35.0,18.0,33.0,55.0,50.0,53.0,45.0,94.0,75.0,34.0,61.0,66.0,84.0,14.0,1.0,6.0,7.0,1.0,5.0,6.0,10.0,12.0,3.0,21.0,16.0,10.0,28.0,38.0,17.0
15450,9,100613938,100614622,0.778,35.0,14.0,45.0,49.0,11.0,21.0,28.0,39.0,42.0,15.0,56.0,66.0,55.0,49.0,51.0,107.0,7.0,2.0,4.0,5.0,10.0,6.0,6.0,8.0,9.0,0.0,8.0,13.0,6.0,7.0,16.0,25.0
15451,9,100619984,100620192,0.691,4.0,3.0,17.0,11.0,2.0,4.0,5.0,9.0,16.0,6.0,29.0,28.0,13.0,7.0,29.0,24.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,20.0,2.0,1.0,17.0,7.0
15452,9,100684498,100685051,0.002,22.0,15.0,31.0,30.0,14.0,22.0,34.0,38.0,27.0,33.0,37.0,57.0,35.0,38.0,53.0,66.0,3.0,6.0,4.0,9.0,3.0,8.0,7.0,13.0,13.0,12.0,16.0,7.0,10.0,5.0,41.0,19.0
15453,9,100818729,100819368,0.005,10.0,14.0,40.0,25.0,6.0,17.0,36.0,29.0,40.0,22.0,94.0,84.0,33.0,35.0,71.0,82.0,2.0,3.0,8.0,10.0,0.0,0.0,24.0,9.0,21.0,5.0,12.0,19.0,12.0,16.0,31.0,27.0
15454,9,100849699,100850392,0.917,19.0,9.0,57.0,29.0,10.0,3.0,33.0,27.0,34.0,37.0,89.0,107.0,51.0,24.0,89.0,74.0,1.0,1.0,5.0,2.0,1.0,0.0,9.0,6.0,17.0,7.0,18.0,21.0,10.0,6.0,54.0,10.0
15455,9,100881098,100881660,0.008,13.0,8.0,30.0,30.0,4.0,10.0,18.0,38.0,19.0,16.0,62.0,75.0,45.0,36.0,63.0,94.0,3.0,2.0,4.0,5.0,6.0,2.0,8.0,9.0,13.0,3.0,19.0,41.0,12.0,21.0,27.0,38.0
15456,9,100954286,100954593,0.01,6.0,5.0,28.0,15.0,3.0,5.0,16.0,10.0,21.0,12.0,47.0,34.0,24.0,12.0,24.0,44.0,0.0,0.0,10.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,12.0,22.0,5.0,3.0,9.0,10.0
15457,9,100954734,100955165,0.008,3.0,4.0,16.0,17.0,1.0,8.0,16.0,20.0,13.0,9.0,59.0,74.0,23.0,24.0,65.0,78.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,3.0,9.0,1.0,7.0,8.0,2.0,3.0,16.0,20.0
15458,9,101558329,101559214,0.004,6.0,7.0,40.0,28.0,8.0,16.0,41.0,49.0,24.0,35.0,93.0,149.0,43.0,56.0,128.0,161.0,0.0,0.0,3.0,7.0,1.0,4.0,2.0,7.0,3.0,2.0,11.0,6.0,6.0,11.0,16.0,27.0
15459,9,101569905,101570349,0.209,4.0,7.0,18.0,14.0,3.0,6.0,33.0,12.0,18.0,13.0,72.0,87.0,18.0,28.0,68.0,42.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,17.0,3.0,3.0,17.0,9.0
15460,9,101705907,101706682,0.372,20.0,11.0,48.0,29.0,10.0,25.0,36.0,48.0,39.0,32.0,105.0,106.0,39.0,51.0,94.0,81.0,2.0,1.0,4.0,4.0,6.0,5.0,5.0,7.0,3.0,3.0,22.0,28.0,11.0,7.0,50.0,22.0
15461,9,102590742,102591303,0.927,7.0,4.0,27.0,25.0,5.0,11.0,27.0,27.0,19.0,16.0,51.0,93.0,32.0,39.0,75.0,102.0,1.0,0.0,6.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,16.0,3.0,6.0,28.0,10.0
15462,9,102668916,102669473,0.002,12.0,10.0,34.0,12.0,7.0,23.0,48.0,28.0,34.0,39.0,80.0,69.0,15.0,34.0,61.0,50.0,5.0,1.0,3.0,0.0,2.0,3.0,14.0,6.0,9.0,4.0,16.0,26.0,3.0,7.0,12.0,9.0
15463,9,102860775,102861677,0.003,34.0,19.0,66.0,44.0,20.0,28.0,45.0,63.0,61.0,45.0,136.0,74.0,48.0,64.0,70.0,84.0,6.0,4.0,9.0,6.0,2.0,2.0,16.0,17.0,20.0,21.0,24.0,8.0,12.0,22.0,25.0,21.0
15464,9,103114595,103115414,0.001,33.0,13.0,55.0,49.0,12.0,13.0,20.0,46.0,54.0,24.0,98.0,89.0,51.0,41.0,93.0,127.0,4.0,0.0,7.0,11.0,2.0,1.0,3.0,11.0,20.0,2.0,28.0,14.0,27.0,12.0,32.0,42.0
15465,9,103189776,103190020,0.004,3.0,3.0,10.0,8.0,4.0,4.0,16.0,11.0,10.0,8.0,46.0,36.0,7.0,20.0,29.0,28.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,6.0,4.0,2.0,8.0,9.0,1.0,7.0,4.0,7.0
15466,9,103360955,103361312,0.035,11.0,7.0,28.0,10.0,6.0,12.0,16.0,21.0,19.0,16.0,48.0,46.0,20.0,20.0,38.0,38.0,1.0,5.0,6.0,3.0,3.0,2.0,2.0,5.0,19.0,1.0,13.0,17.0,10.0,7.0,11.0,8.0
15467,9,103791944,103792173,0.024,9.0,8.0,16.0,10.0,5.0,6.0,15.0,17.0,15.0,8.0,31.0,25.0,14.0,21.0,18.0,10.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,13.0,1.0,4.0,9.0,12.0,0.0
15468,9,1042417,1042973,0.789,20.0,12.0,41.0,18.0,10.0,22.0,30.0,26.0,42.0,23.0,78.0,65.0,19.0,31.0,60.0,58.0,0.0,0.0,3.0,2.0,0.0,6.0,3.0,1.0,7.0,1.0,8.0,4.0,2.0,2.0,8.0,2.0
15469,9,104160853,104161528,0.022,17.0,21.0,57.0,20.0,19.0,31.0,38.0,42.0,43.0,34.0,85.0,66.0,36.0,44.0,49.0,72.0,0.0,3.0,3.0,4.0,6.0,19.0,1.0,6.0,5.0,9.0,8.0,11.0,9.0,11.0,14.0,17.0
15470,9,104295917,104296232,0.0,5.0,4.0,22.0,6.0,8.0,24.0,18.0,30.0,13.0,21.0,30.0,32.0,11.0,31.0,27.0,32.0,1.0,0.0,4.0,0.0,1.0,8.0,1.0,6.0,1.0,6.0,3.0,13.0,1.0,7.0,6.0,9.0
15471,9,1045541,1046394,0.811,41.0,26.0,63.0,28.0,17.0,29.0,49.0,52.0,53.0,38.0,121.0,92.0,47.0,54.0,72.0,70.0,8.0,2.0,1.0,0.0,1.0,6.0,9.0,2.0,7.0,10.0,18.0,14.0,13.0,16.0,16.0,18.0
15472,9,104357007,104357288,0.383,14.0,9.0,15.0,16.0,3.0,14.0,15.0,25.0,15.0,16.0,32.0,21.0,22.0,18.0,23.0,22.0,1.0,1.0,4.0,1.0,0.0,2.0,6.0,1.0,1.0,5.0,2.0,2.0,3.0,4.0,6.0,5.0
15473,9,1050078,1050510,0.883,18.0,9.0,45.0,18.0,9.0,9.0,23.0,19.0,37.0,15.0,46.0,54.0,26.0,27.0,39.0,37.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,11.0,5.0,2.0,3.0,18.0,1.0
15474,9,1051819,1052240,0.875,6.0,2.0,29.0,15.0,1.0,3.0,25.0,14.0,17.0,19.0,55.0,73.0,28.0,19.0,56.0,58.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,12.0,10.0,3.0,23.0,8.0
15475,9,10612635,10613333,0.011,15.0,9.0,51.0,24.0,6.0,10.0,28.0,36.0,48.0,10.0,116.0,109.0,30.0,51.0,89.0,65.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,5.0,10.0,3.0,6.0,7.0,5.0
15476,9,106761630,106762028,0.845,12.0,6.0,22.0,21.0,4.0,7.0,26.0,17.0,22.0,16.0,57.0,47.0,23.0,25.0,38.0,54.0,3.0,0.0,2.0,6.0,0.0,1.0,2.0,2.0,4.0,3.0,7.0,10.0,5.0,17.0,14.0,14.0
15477,9,106855962,106856793,0.003,51.0,22.0,75.0,38.0,29.0,39.0,54.0,37.0,67.0,46.0,79.0,72.0,39.0,52.0,57.0,73.0,18.0,4.0,22.0,5.0,14.0,10.0,5.0,9.0,23.0,8.0,12.0,18.0,9.0,16.0,16.0,15.0
15478,9,107509906,107510768,0.005,27.0,15.0,56.0,43.0,13.0,32.0,46.0,47.0,52.0,36.0,98.0,95.0,49.0,55.0,82.0,115.0,6.0,2.0,9.0,11.0,0.0,11.0,5.0,11.0,17.0,6.0,21.0,22.0,27.0,10.0,22.0,36.0
15479,9,107688769,107689046,0.475,5.0,4.0,19.0,16.0,5.0,9.0,3.0,22.0,10.0,10.0,24.0,31.0,24.0,16.0,30.0,48.0,1.0,2.0,2.0,7.0,2.0,0.0,1.0,0.0,2.0,2.0,10.0,14.0,8.0,7.0,7.0,11.0
15480,9,107730500,107730867,0.007,10.0,10.0,25.0,15.0,10.0,18.0,24.0,18.0,21.0,18.0,45.0,43.0,19.0,24.0,34.0,32.0,2.0,2.0,6.0,1.0,2.0,2.0,11.0,7.0,3.0,2.0,6.0,11.0,2.0,10.0,14.0,14.0
15481,9,108210085,108210753,0.001,12.0,7.0,40.0,24.0,11.0,10.0,44.0,32.0,31.0,30.0,115.0,95.0,29.0,50.0,73.0,64.0,1.0,1.0,4.0,2.0,2.0,2.0,11.0,10.0,9.0,9.0,15.0,21.0,7.0,26.0,15.0,22.0
15482,9,108320245,108320640,0.008,11.0,6.0,33.0,19.0,8.0,11.0,28.0,20.0,25.0,22.0,52.0,44.0,25.0,28.0,31.0,31.0,1.0,1.0,3.0,8.0,0.0,6.0,0.0,4.0,2.0,5.0,11.0,20.0,9.0,7.0,16.0,11.0
15483,9,108418403,108418934,0.738,13.0,9.0,34.0,23.0,9.0,13.0,23.0,27.0,37.0,22.0,95.0,64.0,20.0,28.0,67.0,46.0,1.0,3.0,8.0,3.0,1.0,2.0,2.0,2.0,10.0,14.0,12.0,13.0,5.0,7.0,18.0,5.0
15484,9,108456700,108457485,0.002,16.0,11.0,55.0,31.0,15.0,21.0,45.0,46.0,47.0,45.0,97.0,99.0,35.0,50.0,92.0,79.0,2.0,0.0,2.0,2.0,4.0,3.0,10.0,6.0,19.0,9.0,17.0,22.0,11.0,11.0,34.0,36.0
15485,9,109622424,109623203,0.258,44.0,20.0,60.0,31.0,19.0,54.0,29.0,56.0,47.0,38.0,84.0,58.0,45.0,46.0,55.0,92.0,8.0,0.0,7.0,11.0,5.0,22.0,5.0,13.0,15.0,8.0,19.0,11.0,8.0,8.0,19.0,12.0
15486,9,110227967,110228656,0.631,20.0,15.0,38.0,35.0,9.0,17.0,37.0,39.0,40.0,16.0,86.0,85.0,39.0,54.0,67.0,91.0,4.0,6.0,4.0,6.0,0.0,3.0,5.0,6.0,3.0,1.0,16.0,15.0,18.0,13.0,31.0,29.0
15487,9,110399674,110400566,0.838,48.0,26.0,60.0,36.0,17.0,36.0,45.0,61.0,55.0,31.0,99.0,85.0,50.0,66.0,67.0,109.0,5.0,5.0,6.0,8.0,3.0,7.0,8.0,16.0,9.0,4.0,19.0,18.0,20.0,18.0,39.0,17.0
15488,9,111617320,111618144,0.843,12.0,26.0,62.0,32.0,15.0,24.0,66.0,57.0,48.0,57.0,79.0,89.0,57.0,55.0,67.0,77.0,2.0,5.0,10.0,4.0,18.0,5.0,12.0,10.0,5.0,10.0,14.0,32.0,13.0,23.0,29.0,32.0
15489,9,111775041,111775934,0.005,25.0,11.0,65.0,39.0,12.0,9.0,26.0,43.0,57.0,30.0,118.0,113.0,46.0,40.0,110.0,148.0,5.0,5.0,10.0,6.0,1.0,0.0,5.0,13.0,19.0,5.0,17.0,26.0,12.0,8.0,28.0,44.0
15490,9,111881482,111882278,0.0,17.0,8.0,78.0,35.0,12.0,8.0,32.0,24.0,45.0,32.0,98.0,133.0,64.0,28.0,101.0,80.0,1.0,0.0,17.0,5.0,12.0,1.0,17.0,6.0,10.0,3.0,20.0,32.0,25.0,9.0,34.0,18.0
15491,9,111929197,111929587,0.217,2.0,3.0,24.0,11.0,3.0,0.0,11.0,22.0,12.0,18.0,44.0,67.0,23.0,15.0,63.0,71.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,6.0,0.0,5.0,4.0,10.0
15492,9,112083333,112083549,-1.0,7.0,2.0,12.0,8.0,5.0,6.0,21.0,7.0,8.0,16.0,17.0,28.0,9.0,15.0,20.0,34.0,1.0,0.0,0.0,9.0,5.0,2.0,4.0,1.0,0.0,6.0,1.0,9.0,0.0,9.0,17.0,10.0
15493,9,112262010,112262317,0.113,4.0,4.0,22.0,10.0,1.0,3.0,8.0,14.0,19.0,9.0,45.0,44.0,16.0,10.0,43.0,54.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,15.0,22.0,6.0,1.0,10.0,11.0
15494,9,112402767,112403349,0.117,9.0,13.0,44.0,17.0,9.0,22.0,34.0,28.0,29.0,28.0,68.0,83.0,36.0,30.0,63.0,68.0,4.0,11.0,7.0,2.0,2.0,8.0,3.0,8.0,3.0,12.0,20.0,21.0,15.0,13.0,25.0,18.0
15495,9,112542131,112542667,0.0,3.0,6.0,31.0,19.0,3.0,4.0,24.0,30.0,23.0,19.0,64.0,92.0,30.0,32.0,80.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,9.0,12.0,2.0,2.0,20.0,9.0
15496,9,112810858,112811128,0.005,3.0,1.0,21.0,8.0,2.0,1.0,12.0,10.0,19.0,4.0,49.0,38.0,9.0,19.0,29.0,44.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,38.0,7.0,0.0,8.0,10.0,28.0
15497,9,113341213,113342029,0.933,28.0,15.0,64.0,41.0,8.0,14.0,36.0,38.0,62.0,22.0,119.0,114.0,50.0,45.0,99.0,60.0,4.0,1.0,7.0,3.0,2.0,1.0,9.0,3.0,12.0,1.0,13.0,14.0,9.0,10.0,68.0,8.0
15498,9,114287380,114287695,0.02,5.0,3.0,15.0,9.0,2.0,16.0,29.0,16.0,13.0,18.0,45.0,50.0,12.0,26.0,38.0,17.0,1.0,0.0,6.0,4.0,0.0,10.0,7.0,3.0,2.0,4.0,13.0,20.0,7.0,3.0,18.0,2.0
15499,9,114361410,114361760,0.025,12.0,6.0,18.0,9.0,4.0,18.0,12.0,30.0,13.0,14.0,32.0,37.0,16.0,26.0,35.0,67.0,9.0,2.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,9.0,19.0,11.0,7.0,17.0,22.0
15500,9,114393346,114394205,0.004,27.0,8.0,56.0,43.0,18.0,12.0,67.0,25.0,54.0,37.0,109.0,120.0,35.0,65.0,89.0,93.0,5.0,1.0,6.0,9.0,3.0,3.0,9.0,4.0,13.0,10.0,21.0,44.0,14.0,26.0,41.0,33.0
15501,9,114423569,114424308,0.002,8.0,6.0,47.0,13.0,5.0,12.0,35.0,41.0,30.0,31.0,132.0,114.0,31.0,44.0,94.0,95.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,4.0,3.0,6.0,8.0,11.0,7.0,6.0,26.0,6.0
15502,9,114557287,114557576,0.89,13.0,4.0,29.0,9.0,6.0,12.0,20.0,11.0,23.0,19.0,46.0,28.0,13.0,14.0,22.0,19.0,4.0,0.0,2.0,3.0,6.0,2.0,1.0,0.0,2.0,3.0,13.0,3.0,6.0,4.0,8.0,5.0
15503,9,114937020,114937824,-1.0,14.0,8.0,47.0,24.0,5.0,11.0,21.0,46.0,30.0,21.0,114.0,123.0,44.0,43.0,107.0,145.0,1.0,2.0,2.0,3.0,0.0,2.0,8.0,7.0,5.0,3.0,8.0,20.0,15.0,7.0,26.0,20.0
15504,9,115095149,115095919,0.001,23.0,8.0,54.0,37.0,11.0,14.0,26.0,34.0,52.0,29.0,101.0,102.0,36.0,34.0,104.0,104.0,14.0,0.0,8.0,4.0,3.0,0.0,5.0,6.0,10.0,3.0,11.0,33.0,5.0,8.0,41.0,19.0
15505,9,115141854,115142638,0.006,32.0,13.0,65.0,40.0,17.0,13.0,35.0,37.0,56.0,25.0,118.0,97.0,45.0,51.0,79.0,60.0,5.0,4.0,9.0,6.0,7.0,3.0,5.0,8.0,12.0,4.0,25.0,14.0,22.0,11.0,30.0,27.0
15506,9,115480082,115480481,0.003,20.0,5.0,28.0,29.0,12.0,15.0,19.0,17.0,28.0,15.0,38.0,40.0,22.0,28.0,37.0,45.0,2.0,1.0,4.0,2.0,3.0,6.0,2.0,3.0,1.0,1.0,12.0,10.0,4.0,7.0,10.0,11.0
15507,9,115818836,115819343,0.037,16.0,20.0,31.0,29.0,14.0,27.0,28.0,31.0,34.0,21.0,56.0,52.0,32.0,32.0,49.0,34.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,3.0,1.0,10.0,21.0,5.0,10.0,14.0,8.0
15508,9,115913081,115913807,0.002,18.0,11.0,47.0,28.0,10.0,21.0,42.0,29.0,42.0,30.0,111.0,99.0,34.0,40.0,83.0,80.0,1.0,1.0,8.0,13.0,6.0,9.0,2.0,3.0,5.0,8.0,24.0,27.0,5.0,14.0,27.0,12.0
15509,9,115983419,115984109,0.0,30.0,12.0,53.0,27.0,13.0,27.0,34.0,51.0,48.0,39.0,96.0,62.0,31.0,47.0,63.0,56.0,4.0,1.0,6.0,4.0,6.0,4.0,7.0,6.0,10.0,6.0,14.0,22.0,7.0,8.0,25.0,13.0
15510,9,116037549,116038229,0.003,23.0,9.0,46.0,39.0,15.0,31.0,29.0,53.0,45.0,23.0,71.0,62.0,34.0,65.0,56.0,78.0,14.0,1.0,9.0,5.0,3.0,3.0,3.0,9.0,14.0,7.0,25.0,28.0,8.0,14.0,20.0,20.0
15511,9,116102409,116102717,0.0,11.0,1.0,20.0,12.0,7.0,8.0,14.0,19.0,14.0,9.0,39.0,41.0,12.0,30.0,31.0,39.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18.0,10.0,2.0,6.0,13.0,7.0
15512,9,116111663,116112189,0.824,8.0,8.0,29.0,19.0,3.0,8.0,27.0,17.0,32.0,15.0,108.0,79.0,21.0,24.0,71.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,6.0,8.0,3.0,3.0,24.0,3.0
15513,9,116138954,116139306,0.785,15.0,5.0,22.0,14.0,5.0,12.0,17.0,20.0,18.0,12.0,52.0,44.0,18.0,25.0,36.0,36.0,3.0,1.0,7.0,10.0,1.0,2.0,5.0,8.0,2.0,5.0,10.0,2.0,4.0,9.0,17.0,10.0
15514,9,116163208,116163848,0.001,18.0,9.0,41.0,29.0,5.0,8.0,31.0,43.0,30.0,23.0,78.0,73.0,44.0,47.0,55.0,105.0,7.0,1.0,7.0,9.0,1.0,2.0,3.0,6.0,10.0,7.0,31.0,16.0,28.0,17.0,42.0,33.0
15515,9,116172303,116173090,0.006,16.0,21.0,34.0,33.0,13.0,38.0,45.0,60.0,34.0,33.0,70.0,89.0,41.0,64.0,78.0,117.0,2.0,3.0,3.0,8.0,2.0,23.0,5.0,13.0,4.0,5.0,12.0,13.0,10.0,20.0,49.0,30.0
15516,9,116225763,116226133,0.335,6.0,4.0,13.0,15.0,3.0,6.0,21.0,26.0,10.0,15.0,49.0,51.0,19.0,31.0,43.0,57.0,4.0,1.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,0.0,15.0,21.0,3.0,13.0,30.0,17.0
15517,9,116450145,116450454,0.413,5.0,3.0,22.0,13.0,5.0,9.0,14.0,21.0,18.0,15.0,46.0,31.0,15.0,22.0,29.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,2.0,5.0,20.0,6.0,3.0,4.0,18.0,14.0
15518,9,116638594,116638974,0.005,13.0,6.0,19.0,16.0,1.0,13.0,16.0,10.0,18.0,10.0,78.0,51.0,22.0,11.0,45.0,50.0,1.0,1.0,1.0,3.0,0.0,7.0,2.0,1.0,1.0,1.0,11.0,9.0,13.0,4.0,21.0,15.0
15519,9,116860473,116860695,-1.0,5.0,0.0,10.0,13.0,2.0,3.0,8.0,9.0,8.0,6.0,32.0,36.0,13.0,13.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0
15520,9,116916275,116917022,0.008,23.0,22.0,51.0,22.0,20.0,15.0,70.0,22.0,43.0,62.0,70.0,95.0,32.0,28.0,80.0,91.0,4.0,2.0,5.0,6.0,4.0,0.0,19.0,9.0,11.0,9.0,18.0,34.0,7.0,19.0,21.0,24.0
15521,9,116918299,116918522,0.005,6.0,4.0,9.0,5.0,3.0,7.0,11.0,13.0,10.0,5.0,27.0,31.0,5.0,18.0,27.0,41.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,5.0,12.0,14.0
15522,9,116930004,116930368,0.911,6.0,5.0,20.0,20.0,1.0,12.0,22.0,29.0,14.0,13.0,35.0,45.0,30.0,34.0,31.0,46.0,1.0,1.0,6.0,1.0,0.0,1.0,5.0,5.0,8.0,1.0,4.0,13.0,13.0,7.0,12.0,12.0
15523,9,117160139,117161064,0.006,56.0,19.0,64.0,49.0,8.0,19.0,44.0,44.0,64.0,30.0,103.0,93.0,60.0,47.0,80.0,144.0,9.0,2.0,8.0,22.0,6.0,4.0,13.0,13.0,9.0,6.0,35.0,49.0,29.0,20.0,29.0,39.0
