,chr,start,end,SKHEP1_LIVER,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
11904,3,72896940,72897793,0.0,72.0,20.0,71.0,48.0,14.0,30.0,33.0,55.0,78.0,33.0,84.0,75.0,47.0,49.0,83.0,60.0,12.0,4.0,8.0,5.0,6.0,4.0,7.0,10.0,25.0,8.0,151.0,26.0,10.0,6.0,27.0,20.0
11905,3,73045834,73046517,0.0,6.0,5.0,40.0,20.0,3.0,23.0,35.0,52.0,40.0,36.0,124.0,71.0,22.0,49.0,73.0,83.0,0.0,1.0,4.0,1.0,1.0,7.0,5.0,3.0,8.0,5.0,38.0,17.0,10.0,6.0,12.0,19.0
11906,3,74663506,74664121,-1.0,4.0,1.0,29.0,25.0,5.0,4.0,25.0,28.0,20.0,23.0,74.0,110.0,30.0,34.0,100.0,102.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,4.0,1.0,1.0,4.0,4.0
11907,3,75444712,75445611,0.424,19.0,17.0,51.0,28.0,7.0,23.0,68.0,55.0,35.0,34.0,95.0,131.0,54.0,79.0,82.0,120.0,4.0,0.0,4.0,3.0,0.0,2.0,14.0,4.0,26.0,7.0,53.0,96.0,10.0,17.0,22.0,45.0
11908,3,75834254,75834761,0.015,16.0,8.0,24.0,33.0,7.0,11.0,27.0,29.0,24.0,16.0,56.0,58.0,34.0,39.0,48.0,76.0,1.0,0.0,6.0,5.0,5.0,9.0,10.0,14.0,72.0,6.0,58.0,40.0,10.0,15.0,19.0,42.0
11909,3,77088498,77089198,-1.0,20.0,14.0,43.0,19.0,8.0,17.0,28.0,58.0,40.0,16.0,88.0,83.0,28.0,64.0,69.0,104.0,1.0,8.0,2.0,5.0,0.0,0.0,4.0,9.0,55.0,2.0,20.0,36.0,0.0,8.0,18.0,19.0
11910,3,79067882,79068566,0.015,26.0,7.0,61.0,23.0,7.0,10.0,38.0,31.0,42.0,25.0,88.0,99.0,42.0,44.0,68.0,72.0,7.0,0.0,9.0,5.0,1.0,0.0,5.0,3.0,10.0,8.0,51.0,32.0,4.0,8.0,28.0,28.0
11911,3,81810315,81810953,0.0,10.0,9.0,51.0,21.0,15.0,12.0,23.0,37.0,39.0,32.0,97.0,77.0,27.0,34.0,75.0,78.0,1.0,0.0,9.0,6.0,2.0,2.0,4.0,5.0,4.0,6.0,70.0,28.0,1.0,11.0,8.0,22.0
11912,3,85008284,85008837,0.073,15.0,9.0,32.0,29.0,8.0,22.0,32.0,35.0,30.0,16.0,47.0,65.0,32.0,50.0,48.0,82.0,0.0,1.0,8.0,3.0,0.0,3.0,11.0,2.0,13.0,1.0,12.0,31.0,5.0,7.0,13.0,21.0
11913,3,87039610,87040516,0.006,13.0,24.0,51.0,34.0,15.0,22.0,50.0,51.0,38.0,26.0,135.0,132.0,56.0,66.0,96.0,96.0,1.0,2.0,9.0,9.0,5.0,2.0,5.0,13.0,6.0,3.0,187.0,35.0,9.0,27.0,21.0,21.0
11914,3,87138225,87138546,0.118,20.0,8.0,23.0,9.0,3.0,5.0,19.0,22.0,21.0,12.0,41.0,35.0,16.0,24.0,27.0,35.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,40.0,5.0,1.0,3.0,2.0,7.0
11915,3,87275872,87276842,0.006,62.0,17.0,61.0,55.0,20.0,29.0,48.0,68.0,48.0,52.0,98.0,90.0,65.0,67.0,82.0,107.0,13.0,2.0,9.0,11.0,3.0,4.0,4.0,22.0,14.0,12.0,108.0,53.0,13.0,17.0,14.0,28.0
11916,3,87841796,87842563,0.043,31.0,15.0,61.0,25.0,11.0,28.0,43.0,42.0,53.0,32.0,115.0,84.0,37.0,49.0,66.0,74.0,2.0,5.0,5.0,3.0,1.0,4.0,2.0,5.0,24.0,5.0,39.0,25.0,1.0,10.0,12.0,17.0
11917,3,88107550,88108509,0.005,43.0,15.0,84.0,30.0,19.0,20.0,34.0,48.0,66.0,38.0,134.0,110.0,44.0,48.0,97.0,128.0,10.0,4.0,15.0,4.0,8.0,2.0,2.0,6.0,24.0,5.0,70.0,58.0,10.0,10.0,28.0,44.0
11918,3,88198514,88199513,0.001,51.0,36.0,61.0,59.0,35.0,61.0,53.0,51.0,60.0,35.0,107.0,88.0,61.0,68.0,70.0,102.0,4.0,3.0,3.0,9.0,14.0,5.0,5.0,4.0,7.0,14.0,39.0,31.0,7.0,12.0,7.0,29.0
11919,3,9004864,9005270,0.005,11.0,10.0,30.0,21.0,11.0,10.0,15.0,25.0,22.0,13.0,42.0,48.0,28.0,28.0,39.0,52.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,5.0,0.0,3.0,44.0,15.0,3.0,2.0,6.0,17.0
11920,3,9177691,9178189,0.829,9.0,6.0,28.0,21.0,5.0,17.0,22.0,35.0,17.0,19.0,42.0,65.0,33.0,37.0,52.0,89.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,22.0,12.0,7.0,1.0,10.0,12.0
11921,3,93692554,93692783,0.017,2.0,1.0,20.0,7.0,1.0,2.0,7.0,7.0,15.0,5.0,26.0,45.0,12.0,9.0,39.0,30.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,12.0,12.0,2.0,0.0,11.0,8.0
11922,3,93698763,93699433,0.002,11.0,10.0,48.0,24.0,23.0,40.0,32.0,51.0,36.0,39.0,82.0,66.0,23.0,57.0,62.0,65.0,0.0,0.0,7.0,2.0,7.0,5.0,5.0,8.0,16.0,3.0,32.0,105.0,4.0,7.0,21.0,19.0
11923,3,93781648,93782108,0.005,31.0,19.0,33.0,21.0,15.0,27.0,29.0,28.0,40.0,21.0,36.0,36.0,18.0,32.0,36.0,37.0,5.0,0.0,1.0,4.0,0.0,7.0,3.0,4.0,11.0,3.0,21.0,11.0,1.0,10.0,12.0,6.0
11924,3,9404683,9404938,0.0,6.0,2.0,17.0,8.0,2.0,14.0,20.0,14.0,18.0,16.0,38.0,29.0,7.0,18.0,27.0,18.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,6.0,2.0,1.0,4.0,6.0
11925,3,9594068,9594328,-1.0,10.0,8.0,25.0,9.0,4.0,4.0,23.0,6.0,23.0,15.0,26.0,32.0,15.0,10.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11926,3,9642387,9642695,0.186,8.0,5.0,17.0,11.0,4.0,2.0,20.0,12.0,14.0,9.0,34.0,54.0,15.0,22.0,41.0,39.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0,7.0,2.0,2.0,3.0,6.0
11927,3,9690966,9691418,0.007,12.0,10.0,34.0,11.0,8.0,10.0,25.0,24.0,27.0,22.0,90.0,52.0,20.0,25.0,43.0,38.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,0.0,8.0,10.0,22.0,14.0,3.0,5.0,3.0,5.0
11928,3,97483140,97483618,0.002,26.0,13.0,29.0,34.0,10.0,17.0,26.0,27.0,25.0,14.0,38.0,53.0,41.0,36.0,38.0,50.0,3.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,8.0,3.0,54.0,23.0,15.0,10.0,8.0,26.0
11929,3,97540664,97541633,0.007,23.0,14.0,66.0,28.0,12.0,36.0,39.0,73.0,48.0,38.0,117.0,122.0,48.0,72.0,104.0,128.0,1.0,2.0,5.0,3.0,7.0,5.0,9.0,15.0,13.0,6.0,59.0,68.0,14.0,25.0,32.0,36.0
11930,3,97690785,97691409,0.0,10.0,5.0,33.0,37.0,9.0,12.0,29.0,29.0,23.0,27.0,61.0,88.0,43.0,35.0,77.0,105.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,2.0,6.0,1.0,25.0,26.0,7.0,3.0,14.0,18.0
11931,3,9773066,9773911,0.0,18.0,10.0,67.0,31.0,9.0,21.0,34.0,48.0,57.0,38.0,124.0,99.0,42.0,43.0,94.0,109.0,1.0,1.0,7.0,10.0,2.0,1.0,7.0,9.0,16.0,11.0,64.0,49.0,6.0,6.0,14.0,43.0
11932,3,9791123,9792011,0.239,49.0,19.0,73.0,39.0,18.0,26.0,60.0,39.0,76.0,37.0,134.0,86.0,37.0,61.0,67.0,66.0,3.0,1.0,9.0,11.0,1.0,2.0,14.0,4.0,24.0,3.0,44.0,28.0,2.0,15.0,14.0,20.0
11933,3,9811466,9811736,0.068,0.0,3.0,12.0,6.0,1.0,3.0,24.0,11.0,12.0,10.0,48.0,44.0,8.0,23.0,31.0,33.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,11.0,8.0,4.0,3.0,10.0,5.0
11934,3,98241409,98241711,0.014,10.0,3.0,14.0,17.0,2.0,2.0,8.0,17.0,14.0,6.0,43.0,36.0,18.0,18.0,35.0,58.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,7.0,0.0,17.0,17.0,3.0,5.0,15.0,14.0
11935,3,98311909,98312696,0.009,21.0,12.0,62.0,25.0,8.0,11.0,38.0,43.0,44.0,28.0,92.0,109.0,47.0,49.0,82.0,115.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,12.0,11.0,5.0,37.0,36.0,14.0,12.0,32.0,22.0
11936,3,9833992,9834985,0.0,48.0,20.0,82.0,31.0,24.0,29.0,53.0,43.0,72.0,47.0,166.0,101.0,37.0,53.0,86.0,100.0,4.0,0.0,9.0,10.0,3.0,2.0,3.0,12.0,14.0,14.0,56.0,16.0,7.0,17.0,22.0,16.0
11937,3,98376316,98376542,0.49,3.0,2.0,16.0,5.0,1.0,2.0,23.0,8.0,15.0,14.0,39.0,33.0,7.0,16.0,24.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,20.0,8.0,1.0,3.0,2.0,5.0
11938,3,98451286,98452225,0.006,17.0,13.0,53.0,25.0,4.0,33.0,56.0,58.0,50.0,37.0,137.0,122.0,37.0,68.0,101.0,127.0,8.0,3.0,5.0,8.0,3.0,8.0,11.0,21.0,25.0,9.0,276.0,41.0,8.0,18.0,28.0,52.0
11939,3,9851476,9852171,0.041,14.0,10.0,52.0,28.0,5.0,8.0,30.0,31.0,44.0,17.0,105.0,97.0,41.0,39.0,77.0,96.0,2.0,2.0,12.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,165.0,24.0,8.0,11.0,20.0,7.0
11940,3,98620131,98620910,0.0,14.0,12.0,44.0,26.0,8.0,18.0,16.0,70.0,29.0,17.0,67.0,108.0,45.0,65.0,95.0,144.0,3.0,1.0,4.0,3.0,2.0,7.0,2.0,7.0,6.0,2.0,33.0,37.0,8.0,26.0,19.0,44.0
11941,3,9885512,9885780,0.001,9.0,7.0,18.0,13.0,3.0,4.0,14.0,16.0,13.0,12.0,26.0,32.0,22.0,14.0,26.0,38.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,6.0,0.0,20.0,8.0,3.0,7.0,6.0,7.0
11942,3,9904331,9904811,0.452,8.0,6.0,38.0,12.0,2.0,7.0,29.0,26.0,30.0,18.0,68.0,60.0,24.0,33.0,42.0,76.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,21.0,3.0,15.0,22.0,4.0,9.0,10.0,11.0
11943,3,9932179,9932739,0.0,10.0,8.0,44.0,18.0,5.0,16.0,28.0,32.0,36.0,26.0,82.0,67.0,29.0,31.0,58.0,69.0,0.0,2.0,8.0,0.0,1.0,1.0,9.0,11.0,16.0,7.0,17.0,26.0,4.0,2.0,22.0,23.0
11944,3,99536613,99537023,0.016,7.0,7.0,31.0,18.0,6.0,9.0,33.0,23.0,31.0,25.0,41.0,50.0,19.0,30.0,43.0,36.0,1.0,0.0,7.0,4.0,1.0,0.0,4.0,2.0,10.0,2.0,14.0,37.0,12.0,7.0,21.0,5.0
11945,3,9956822,9957664,0.815,14.0,7.0,53.0,34.0,8.0,14.0,58.0,33.0,47.0,26.0,93.0,142.0,39.0,66.0,105.0,102.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,4.0,5.0,0.0,13.0,11.0,2.0,12.0,29.0,11.0
11946,3,99594969,99595215,0.105,4.0,4.0,9.0,11.0,4.0,5.0,16.0,11.0,12.0,14.0,25.0,40.0,8.0,13.0,42.0,27.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,6.0,12.0
11947,3,99979678,99980038,0.0,15.0,9.0,21.0,15.0,4.0,25.0,22.0,31.0,26.0,20.0,30.0,29.0,15.0,28.0,33.0,36.0,2.0,2.0,5.0,4.0,0.0,6.0,0.0,11.0,6.0,6.0,21.0,13.0,2.0,10.0,9.0,14.0
11948,4,100009736,100010129,0.0,11.0,10.0,18.0,13.0,6.0,21.0,26.0,23.0,17.0,20.0,58.0,49.0,18.0,25.0,43.0,34.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,4.0,4.0,3.0,25.0,12.0,2.0,13.0,2.0,2.0
11949,4,10020481,10021026,0.79,15.0,3.0,60.0,21.0,5.0,26.0,24.0,25.0,43.0,27.0,72.0,62.0,36.0,24.0,49.0,52.0,1.0,0.0,7.0,3.0,0.0,1.0,2.0,9.0,6.0,14.0,44.0,15.0,4.0,5.0,12.0,3.0
11950,4,1005930,1006282,-1.0,9.0,11.0,22.0,11.0,9.0,16.0,24.0,15.0,21.0,21.0,53.0,35.0,14.0,16.0,32.0,42.0,1.0,4.0,4.0,0.0,6.0,9.0,3.0,0.0,4.0,3.0,19.0,7.0,3.0,1.0,14.0,12.0
11951,4,1007037,1007288,-1.0,2.0,9.0,11.0,10.0,3.0,8.0,24.0,11.0,9.0,14.0,28.0,32.0,18.0,15.0,21.0,35.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,9.0,22.0,7.0,0.0,5.0,12.0
11952,4,100573059,100573578,0.795,10.0,13.0,25.0,21.0,5.0,27.0,44.0,37.0,38.0,23.0,59.0,50.0,16.0,50.0,43.0,57.0,1.0,2.0,6.0,7.0,0.0,2.0,4.0,7.0,5.0,5.0,23.0,11.0,2.0,10.0,6.0,12.0
11953,4,100574403,100574654,-1.0,7.0,6.0,14.0,7.0,4.0,7.0,27.0,20.0,10.0,28.0,31.0,22.0,13.0,17.0,20.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,3.0,0.0
11954,4,10079335,10079555,0.948,4.0,3.0,17.0,16.0,5.0,5.0,12.0,11.0,14.0,13.0,22.0,23.0,17.0,12.0,22.0,23.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,15.0,9.0,1.0,2.0,3.0,10.0
11955,4,100867328,100868162,0.003,10.0,14.0,59.0,24.0,8.0,20.0,32.0,46.0,48.0,23.0,152.0,114.0,41.0,49.0,95.0,98.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,51.0,21.0,8.0,8.0,16.0,19.0
11956,4,101111146,101111497,0.04,32.0,4.0,25.0,15.0,3.0,15.0,19.0,16.0,24.0,7.0,30.0,45.0,17.0,27.0,33.0,38.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,14.0,0.0,7.0,20.0,2.0,5.0,7.0,7.0
11957,4,1021106,1021338,0.972,6.0,2.0,14.0,8.0,3.0,6.0,17.0,12.0,8.0,14.0,26.0,28.0,13.0,16.0,20.0,38.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,11.0,28.0,2.0,2.0,4.0,14.0
11958,4,1022286,1022667,0.772,5.0,5.0,20.0,16.0,0.0,10.0,30.0,30.0,15.0,22.0,28.0,41.0,26.0,33.0,29.0,70.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,8.0,1.0,0.0,68.0,10.0,2.0,6.0,10.0,18.0
11959,4,102267096,102267320,0.0,7.0,2.0,11.0,5.0,0.0,4.0,7.0,17.0,10.0,8.0,31.0,28.0,8.0,14.0,29.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,2.0,4.0
11960,4,1027679,1028019,-1.0,7.0,4.0,25.0,12.0,2.0,22.0,14.0,26.0,17.0,11.0,55.0,35.0,22.0,27.0,25.0,35.0,3.0,1.0,1.0,2.0,1.0,13.0,2.0,5.0,4.0,2.0,23.0,12.0,1.0,5.0,3.0,5.0
11961,4,102711829,102712199,-1.0,11.0,5.0,34.0,11.0,4.0,8.0,18.0,14.0,22.0,10.0,55.0,54.0,24.0,21.0,35.0,43.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,2.0,5.0,1.0,6.0,17.0,5.0,1.0,11.0,9.0
11962,4,1029205,1029633,0.791,10.0,4.0,43.0,17.0,3.0,8.0,26.0,14.0,25.0,16.0,60.0,60.0,36.0,23.0,33.0,49.0,1.0,0.0,5.0,2.0,1.0,0.0,5.0,2.0,3.0,2.0,32.0,29.0,6.0,3.0,10.0,8.0
11963,4,103681836,103682348,0.0,13.0,10.0,45.0,16.0,7.0,10.0,28.0,22.0,31.0,16.0,57.0,79.0,33.0,31.0,54.0,59.0,1.0,2.0,6.0,3.0,1.0,0.0,6.0,1.0,3.0,1.0,8.0,25.0,7.0,7.0,9.0,3.0
11964,4,103789994,103790510,0.006,15.0,12.0,41.0,12.0,9.0,8.0,19.0,31.0,27.0,20.0,59.0,73.0,29.0,27.0,61.0,72.0,6.0,4.0,8.0,1.0,5.0,0.0,3.0,4.0,4.0,2.0,42.0,15.0,3.0,11.0,6.0,6.0
11965,4,103940668,103940951,0.0,16.0,3.0,23.0,13.0,8.0,10.0,11.0,7.0,17.0,12.0,40.0,38.0,14.0,11.0,34.0,25.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,18.0,8.0,3.0,2.0,3.0,5.0
11966,4,103997208,103998007,0.021,19.0,11.0,54.0,31.0,16.0,31.0,34.0,50.0,40.0,42.0,102.0,97.0,40.0,47.0,92.0,92.0,1.0,2.0,0.0,2.0,8.0,6.0,10.0,8.0,4.0,10.0,32.0,41.0,6.0,12.0,22.0,13.0
11967,4,104119319,104119663,0.0,15.0,10.0,17.0,15.0,5.0,11.0,15.0,21.0,11.0,10.0,41.0,46.0,26.0,21.0,36.0,43.0,3.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,14.0,2.0,5.0,4.0,6.0
11968,4,1043387,1043645,0.945,7.0,5.0,22.0,8.0,0.0,3.0,27.0,13.0,19.0,17.0,30.0,32.0,16.0,18.0,20.0,20.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,25.0,11.0,1.0,3.0,2.0,5.0
11969,4,10462832,10463689,-1.0,25.0,21.0,65.0,27.0,16.0,36.0,58.0,48.0,47.0,43.0,81.0,115.0,50.0,58.0,83.0,83.0,3.0,5.0,10.0,4.0,2.0,1.0,1.0,3.0,7.0,10.0,27.0,29.0,5.0,11.0,36.0,11.0
11970,4,1049652,1049923,0.852,5.0,9.0,19.0,18.0,4.0,2.0,21.0,14.0,19.0,12.0,20.0,30.0,23.0,18.0,22.0,34.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,5.0,7.0,6.0,3.0,3.0,5.0,7.0
11971,4,107146,107898,-1.0,6.0,7.0,43.0,22.0,0.0,12.0,30.0,48.0,36.0,25.0,113.0,109.0,36.0,46.0,98.0,120.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,7.0,4.0,2.0,23.0,10.0,3.0,10.0,20.0,15.0
11972,4,106067473,106067968,0.071,3.0,2.0,32.0,13.0,4.0,10.0,20.0,22.0,23.0,15.0,73.0,79.0,20.0,29.0,66.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,17.0,18.0,4.0,10.0,4.0,10.0
11973,4,106394551,106395322,0.0,21.0,12.0,44.0,28.0,18.0,18.0,43.0,48.0,28.0,34.0,92.0,106.0,38.0,63.0,82.0,95.0,6.0,0.0,8.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,61.0,38.0,3.0,9.0,21.0,33.0
11974,4,106629575,106630214,0.0,29.0,13.0,47.0,28.0,15.0,27.0,26.0,48.0,35.0,33.0,66.0,62.0,38.0,43.0,58.0,70.0,5.0,0.0,6.0,2.0,6.0,5.0,1.0,2.0,5.0,8.0,52.0,18.0,8.0,3.0,5.0,8.0
11975,4,107956555,107957453,0.0,43.0,30.0,68.0,44.0,14.0,49.0,43.0,71.0,64.0,32.0,73.0,76.0,64.0,66.0,62.0,98.0,5.0,0.0,6.0,1.0,3.0,4.0,5.0,5.0,9.0,8.0,35.0,71.0,10.0,8.0,15.0,23.0
11976,4,108640845,108641835,0.0,28.0,17.0,77.0,33.0,13.0,31.0,45.0,61.0,63.0,30.0,130.0,137.0,51.0,72.0,109.0,92.0,4.0,3.0,7.0,1.0,1.0,6.0,6.0,7.0,18.0,1.0,43.0,61.0,5.0,14.0,27.0,17.0
11977,4,108745829,108746535,0.0,20.0,10.0,61.0,18.0,5.0,18.0,39.0,28.0,56.0,27.0,123.0,96.0,28.0,35.0,80.0,61.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,2.0,22.0,28.0,0.0,4.0,10.0,8.0
11978,4,108852495,108853387,0.009,14.0,14.0,54.0,27.0,11.0,16.0,56.0,52.0,34.0,40.0,110.0,134.0,50.0,65.0,99.0,115.0,1.0,3.0,3.0,5.0,2.0,0.0,8.0,4.0,3.0,3.0,41.0,62.0,8.0,17.0,19.0,37.0
11979,4,108910770,108911370,0.003,11.0,11.0,31.0,25.0,7.0,14.0,32.0,40.0,21.0,29.0,58.0,84.0,39.0,39.0,72.0,86.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,4.0,14.0,46.0,7.0,7.0,14.0,29.0
11980,4,109092578,109092839,0.058,11.0,10.0,17.0,9.0,9.0,16.0,17.0,18.0,16.0,21.0,31.0,17.0,11.0,13.0,21.0,23.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,33.0,10.0,1.0,0.0,3.0,6.0
11981,4,109571693,109572039,0.0,9.0,7.0,19.0,17.0,7.0,18.0,30.0,21.0,24.0,22.0,35.0,32.0,12.0,29.0,30.0,33.0,4.0,2.0,1.0,3.0,5.0,5.0,6.0,7.0,3.0,5.0,6.0,8.0,3.0,2.0,11.0,22.0
11982,4,109683729,109684362,0.123,7.0,8.0,37.0,18.0,14.0,32.0,35.0,46.0,16.0,31.0,70.0,85.0,33.0,56.0,61.0,83.0,2.0,0.0,2.0,0.0,3.0,4.0,4.0,2.0,1.0,8.0,41.0,45.0,4.0,5.0,14.0,16.0
11983,4,110354464,110355110,0.0,13.0,6.0,39.0,23.0,4.0,11.0,23.0,47.0,27.0,25.0,75.0,86.0,37.0,43.0,77.0,109.0,6.0,1.0,5.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,97.0,13.0,1.0,10.0,9.0,8.0
11984,4,1107125,1107728,0.015,14.0,4.0,47.0,23.0,4.0,15.0,37.0,20.0,35.0,29.0,97.0,87.0,35.0,28.0,68.0,59.0,0.0,0.0,11.0,2.0,0.0,2.0,8.0,2.0,1.0,2.0,30.0,23.0,3.0,2.0,19.0,12.0
11985,4,110623959,110624831,0.004,41.0,10.0,56.0,38.0,11.0,36.0,35.0,48.0,43.0,31.0,90.0,99.0,50.0,53.0,83.0,147.0,5.0,1.0,4.0,11.0,1.0,3.0,3.0,1.0,3.0,4.0,32.0,34.0,4.0,13.0,18.0,40.0
11986,4,110650701,110651385,0.027,11.0,12.0,40.0,29.0,9.0,11.0,29.0,41.0,29.0,29.0,114.0,91.0,43.0,38.0,81.0,76.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,5.0,3.0,2.0,116.0,17.0,7.0,4.0,23.0,11.0
11987,4,111117462,111118390,0.011,24.0,10.0,59.0,40.0,10.0,22.0,41.0,39.0,47.0,24.0,124.0,124.0,52.0,56.0,96.0,159.0,3.0,1.0,13.0,7.0,5.0,2.0,7.0,4.0,6.0,7.0,58.0,28.0,8.0,12.0,15.0,20.0
11988,4,111532647,111533391,-1.0,40.0,20.0,57.0,27.0,18.0,33.0,43.0,33.0,43.0,38.0,98.0,77.0,43.0,36.0,59.0,78.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,8.0,14.0,43.0,12.0,4.0,9.0,23.0,14.0
11989,4,111539228,111539483,0.99,7.0,6.0,19.0,13.0,8.0,9.0,15.0,15.0,11.0,16.0,31.0,30.0,19.0,16.0,24.0,15.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,55.0,10.0,7.0,5.0,9.0,1.0
11990,4,111539906,111540127,0.932,6.0,2.0,13.0,24.0,4.0,5.0,11.0,11.0,12.0,3.0,16.0,24.0,23.0,21.0,16.0,29.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,14.0,3.0,4.0,2.0,2.0
11991,4,111554965,111555504,-1.0,20.0,7.0,39.0,21.0,9.0,22.0,27.0,33.0,31.0,22.0,83.0,58.0,27.0,40.0,46.0,53.0,0.0,0.0,1.0,6.0,3.0,3.0,6.0,4.0,3.0,0.0,26.0,81.0,1.0,5.0,14.0,9.0
11992,4,111560563,111560808,0.871,12.0,1.0,24.0,10.0,2.0,14.0,12.0,16.0,19.0,10.0,23.0,24.0,14.0,19.0,18.0,26.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,15.0,3.0,3.0,1.0,10.0,2.0
11993,4,113066470,113067379,0.002,15.0,10.0,56.0,25.0,10.0,27.0,45.0,46.0,48.0,46.0,155.0,126.0,33.0,45.0,120.0,101.0,1.0,0.0,7.0,1.0,2.0,5.0,10.0,4.0,2.0,1.0,40.0,29.0,1.0,3.0,11.0,22.0
11994,4,113206832,113207278,0.0,7.0,4.0,27.0,17.0,4.0,15.0,21.0,33.0,24.0,17.0,49.0,56.0,20.0,37.0,50.0,64.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,8.0,1.0,0.0,13.0,17.0,4.0,5.0,20.0,11.0
11995,4,113431825,113432596,-1.0,43.0,18.0,56.0,28.0,21.0,40.0,40.0,44.0,37.0,26.0,85.0,87.0,44.0,61.0,55.0,85.0,8.0,1.0,7.0,4.0,1.0,4.0,2.0,7.0,3.0,3.0,66.0,28.0,5.0,15.0,14.0,20.0
11996,4,113444181,113444389,0.744,5.0,2.0,21.0,8.0,8.0,4.0,9.0,7.0,12.0,9.0,23.0,32.0,11.0,13.0,24.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,26.0,1.0,3.0,12.0,6.0
11997,4,113558032,113558681,0.0,40.0,24.0,32.0,35.0,25.0,40.0,28.0,51.0,32.0,34.0,47.0,52.0,34.0,46.0,59.0,69.0,3.0,2.0,3.0,9.0,4.0,6.0,6.0,2.0,6.0,2.0,11.0,10.0,6.0,6.0,12.0,17.0
11998,4,11370229,11370886,0.96,23.0,13.0,39.0,20.0,10.0,18.0,42.0,33.0,41.0,42.0,101.0,78.0,21.0,30.0,81.0,64.0,0.0,4.0,8.0,3.0,2.0,1.0,2.0,5.0,1.0,6.0,22.0,23.0,4.0,7.0,27.0,7.0
