,chr,start,end,SW579_THYROID,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
10480,9,126803261,126803672,0.144,6.0,8.0,28.0,17.0,2.0,12.0,19.0,24.0,26.0,14.0,73.0,49.0,25.0,23.0,43.0,41.0,3.0,1.0,6.0,2.0,1.0,0.0,2.0,8.0,12.0,1.0,12.0,11.0,21.0,7.0,17.0,20.0
10481,9,126807510,126808181,0.057,13.0,11.0,40.0,18.0,7.0,25.0,48.0,28.0,31.0,30.0,136.0,79.0,31.0,42.0,53.0,78.0,1.0,0.0,4.0,4.0,0.0,6.0,5.0,3.0,4.0,5.0,21.0,15.0,15.0,13.0,14.0,17.0
10482,9,127020249,127020741,0.037,3.0,1.0,23.0,14.0,2.0,3.0,33.0,13.0,22.0,35.0,96.0,80.0,14.0,12.0,82.0,58.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,5.0,5.0,6.0,1.0,3.0,22.0,4.0
10483,9,127177366,127177818,0.0,34.0,9.0,38.0,30.0,8.0,16.0,17.0,24.0,30.0,15.0,42.0,41.0,39.0,25.0,32.0,51.0,3.0,2.0,5.0,9.0,1.0,6.0,15.0,2.0,16.0,2.0,4.0,6.0,8.0,4.0,5.0,9.0
10484,9,127212624,127213064,-1.0,19.0,10.0,39.0,14.0,2.0,13.0,24.0,24.0,37.0,18.0,75.0,43.0,24.0,22.0,36.0,39.0,2.0,4.0,3.0,3.0,0.0,3.0,10.0,12.0,17.0,3.0,22.0,7.0,13.0,5.0,15.0,8.0
10485,9,127215291,127216022,-1.0,4.0,6.0,23.0,34.0,2.0,13.0,61.0,39.0,26.0,34.0,81.0,119.0,35.0,62.0,96.0,95.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,6.0,6.0,6.0,10.0,16.0,3.0,10.0,13.0,9.0
10486,9,127240131,127240456,0.116,7.0,4.0,21.0,14.0,2.0,7.0,17.0,17.0,20.0,8.0,35.0,44.0,17.0,24.0,35.0,52.0,0.0,0.0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,6.0,7.0,1.0,15.0,12.0,12.0
10487,9,127249545,127249996,-1.0,28.0,20.0,34.0,15.0,16.0,21.0,25.0,18.0,24.0,15.0,50.0,53.0,29.0,24.0,34.0,44.0,2.0,2.0,8.0,2.0,6.0,1.0,8.0,11.0,11.0,0.0,6.0,15.0,12.0,12.0,21.0,21.0
10488,9,127539239,127540081,0.081,14.0,8.0,55.0,30.0,11.0,14.0,49.0,28.0,52.0,24.0,141.0,125.0,30.0,56.0,98.0,106.0,4.0,1.0,3.0,10.0,2.0,4.0,9.0,4.0,5.0,6.0,25.0,40.0,10.0,14.0,59.0,32.0
10489,9,127615432,127615874,-1.0,6.0,5.0,23.0,13.0,5.0,10.0,30.0,24.0,16.0,22.0,52.0,66.0,20.0,32.0,52.0,65.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,6.0,0.0,4.0,9.0,11.0,7.0,30.0,46.0,19.0
10490,9,127623557,127624486,0.025,26.0,23.0,62.0,39.0,16.0,26.0,44.0,56.0,46.0,32.0,84.0,124.0,62.0,61.0,97.0,130.0,13.0,3.0,10.0,6.0,5.0,14.0,9.0,17.0,10.0,11.0,10.0,19.0,16.0,41.0,45.0,48.0
10491,9,127703131,127703629,0.047,11.0,6.0,31.0,23.0,5.0,14.0,27.0,27.0,29.0,19.0,57.0,64.0,26.0,34.0,55.0,69.0,2.0,2.0,9.0,4.0,0.0,6.0,12.0,7.0,3.0,7.0,2.0,26.0,5.0,10.0,26.0,20.0
10492,9,12775486,12775813,0.02,11.0,12.0,30.0,13.0,11.0,14.0,20.0,17.0,30.0,14.0,30.0,33.0,14.0,22.0,28.0,27.0,0.0,2.0,5.0,2.0,10.0,3.0,1.0,2.0,5.0,6.0,7.0,5.0,1.0,4.0,11.0,7.0
10493,9,127905675,127905947,0.125,3.0,5.0,17.0,5.0,3.0,3.0,15.0,23.0,16.0,7.0,38.0,40.0,8.0,29.0,32.0,27.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,4.0,3.0,2.0,3.0,14.0,1.0,10.0,7.0,3.0
10494,9,127951391,127952263,0.067,31.0,14.0,53.0,52.0,20.0,22.0,35.0,48.0,52.0,33.0,104.0,98.0,47.0,56.0,96.0,110.0,3.0,2.0,3.0,12.0,3.0,4.0,3.0,13.0,11.0,5.0,22.0,24.0,19.0,15.0,35.0,10.0
10495,9,127962543,127963125,0.023,19.0,13.0,40.0,21.0,13.0,22.0,25.0,36.0,37.0,27.0,92.0,48.0,24.0,34.0,48.0,82.0,2.0,12.0,4.0,3.0,2.0,5.0,1.0,7.0,9.0,7.0,13.0,6.0,9.0,8.0,21.0,23.0
10496,9,128023933,128024596,0.006,11.0,7.0,59.0,29.0,12.0,7.0,35.0,26.0,54.0,31.0,116.0,76.0,29.0,35.0,68.0,67.0,3.0,6.0,13.0,3.0,1.0,3.0,8.0,10.0,11.0,11.0,49.0,25.0,8.0,7.0,44.0,22.0
10497,9,128170165,128171152,-1.0,18.0,9.0,63.0,40.0,11.0,28.0,46.0,53.0,61.0,46.0,156.0,111.0,40.0,55.0,110.0,139.0,1.0,0.0,17.0,7.0,3.0,7.0,10.0,13.0,20.0,7.0,24.0,22.0,11.0,11.0,43.0,40.0
10498,9,128469269,128469635,0.029,7.0,4.0,22.0,15.0,5.0,6.0,12.0,18.0,20.0,8.0,50.0,49.0,16.0,23.0,44.0,66.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,6.0,1.0,7.0,16.0,9.0,10.0,27.0,21.0
10499,9,128777757,128777978,0.749,6.0,7.0,20.0,6.0,2.0,6.0,20.0,10.0,22.0,15.0,38.0,18.0,9.0,10.0,16.0,15.0,5.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,6.0,5.0,3.0,0.0,5.0,16.0,5.0
10500,9,128984863,128985281,0.051,18.0,13.0,37.0,14.0,16.0,10.0,19.0,16.0,28.0,15.0,59.0,45.0,20.0,23.0,33.0,51.0,2.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,7.0,8.0,2.0,6.0,16.0,11.0
10501,9,128998130,128998426,0.608,18.0,9.0,15.0,17.0,8.0,16.0,17.0,14.0,15.0,16.0,29.0,27.0,18.0,14.0,27.0,35.0,2.0,0.0,2.0,6.0,2.0,3.0,6.0,4.0,4.0,2.0,9.0,13.0,3.0,0.0,14.0,7.0
10502,9,129088646,129088994,0.033,6.0,3.0,22.0,10.0,4.0,1.0,18.0,17.0,23.0,9.0,75.0,44.0,8.0,27.0,37.0,43.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
10503,9,129100371,129100574,0.82,4.0,5.0,14.0,4.0,1.0,8.0,13.0,12.0,9.0,5.0,30.0,29.0,13.0,16.0,17.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,5.0,15.0,2.0,6.0,7.0,3.0
10504,9,129244737,129245247,0.944,11.0,12.0,38.0,25.0,8.0,17.0,36.0,26.0,28.0,20.0,47.0,66.0,39.0,38.0,41.0,57.0,12.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,17.0,3.0,2.0,21.0,5.0,7.0,22.0,24.0
10505,9,129261861,129262156,-1.0,23.0,9.0,22.0,7.0,6.0,11.0,13.0,13.0,19.0,12.0,54.0,29.0,13.0,11.0,26.0,26.0,8.0,0.0,1.0,0.0,2.0,2.0,6.0,1.0,3.0,7.0,29.0,7.0,2.0,2.0,9.0,19.0
10506,9,129276571,129276977,-1.0,9.0,5.0,14.0,21.0,3.0,5.0,19.0,20.0,19.0,12.0,52.0,56.0,18.0,25.0,55.0,72.0,0.0,6.0,3.0,4.0,0.0,1.0,4.0,1.0,3.0,4.0,22.0,8.0,10.0,9.0,23.0,16.0
10507,9,129445270,129445548,0.097,3.0,3.0,20.0,5.0,0.0,2.0,12.0,11.0,16.0,6.0,41.0,47.0,12.0,14.0,38.0,47.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
10508,9,129567144,129567803,0.006,14.0,11.0,47.0,28.0,12.0,21.0,30.0,38.0,37.0,25.0,84.0,85.0,37.0,44.0,71.0,74.0,2.0,1.0,10.0,3.0,3.0,3.0,3.0,17.0,9.0,10.0,14.0,12.0,7.0,8.0,41.0,12.0
10509,9,129622611,129623574,0.03,10.0,4.0,58.0,26.0,6.0,16.0,39.0,45.0,45.0,29.0,198.0,149.0,37.0,57.0,127.0,116.0,0.0,0.0,2.0,6.0,0.0,9.0,4.0,8.0,3.0,4.0,15.0,27.0,10.0,4.0,20.0,21.0
10510,9,129676764,129677415,0.019,8.0,13.0,38.0,15.0,7.0,8.0,45.0,19.0,40.0,22.0,127.0,103.0,19.0,36.0,83.0,67.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,7.0,15.0,7.0,6.0,20.0,4.0
10511,9,130007229,130007688,0.074,17.0,10.0,36.0,19.0,12.0,15.0,30.0,17.0,30.0,26.0,71.0,49.0,23.0,23.0,40.0,40.0,2.0,18.0,6.0,2.0,4.0,14.0,1.0,2.0,4.0,5.0,18.0,10.0,7.0,10.0,16.0,3.0
10512,9,130158774,130159057,0.064,5.0,3.0,33.0,11.0,4.0,6.0,10.0,18.0,21.0,10.0,33.0,33.0,22.0,19.0,22.0,32.0,0.0,0.0,14.0,3.0,1.0,1.0,3.0,2.0,7.0,0.0,5.0,14.0,6.0,3.0,31.0,11.0
10513,9,130166812,130167191,0.952,8.0,5.0,21.0,14.0,3.0,15.0,31.0,27.0,12.0,21.0,42.0,44.0,25.0,35.0,26.0,49.0,3.0,4.0,3.0,2.0,1.0,5.0,26.0,5.0,7.0,3.0,4.0,14.0,21.0,9.0,29.0,9.0
10514,9,130186276,130187160,0.037,46.0,24.0,81.0,33.0,16.0,40.0,68.0,39.0,77.0,45.0,94.0,92.0,45.0,54.0,66.0,63.0,12.0,12.0,9.0,12.0,0.0,20.0,24.0,10.0,24.0,6.0,24.0,32.0,33.0,22.0,37.0,29.0
10515,9,130271237,130271447,0.892,3.0,8.0,12.0,10.0,5.0,4.0,14.0,18.0,7.0,9.0,26.0,25.0,18.0,20.0,16.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,9.0,5.0,15.0,3.0,4.0,9.0,14.0
10516,9,130330540,130331180,0.028,16.0,9.0,43.0,18.0,2.0,8.0,36.0,34.0,37.0,27.0,113.0,79.0,31.0,36.0,65.0,85.0,5.0,0.0,6.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,20.0,13.0,6.0,12.0,31.0,21.0
10517,9,130331537,130331934,0.027,22.0,5.0,27.0,21.0,5.0,3.0,23.0,15.0,33.0,12.0,50.0,37.0,15.0,26.0,33.0,69.0,4.0,0.0,5.0,5.0,0.0,1.0,7.0,2.0,6.0,3.0,8.0,11.0,3.0,17.0,16.0,23.0
10518,9,130374108,130374885,0.022,18.0,10.0,63.0,13.0,7.0,11.0,36.0,34.0,48.0,28.0,111.0,124.0,31.0,39.0,102.0,101.0,2.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,6.0,2.0,7.0,8.0,1.0,1.0,19.0,7.0
10519,9,130461543,130461839,0.266,13.0,3.0,17.0,17.0,6.0,13.0,18.0,13.0,19.0,12.0,45.0,31.0,12.0,22.0,28.0,26.0,4.0,2.0,4.0,4.0,0.0,2.0,6.0,4.0,2.0,4.0,19.0,3.0,6.0,5.0,18.0,11.0
10520,9,130477195,130478146,-1.0,44.0,17.0,61.0,56.0,9.0,20.0,42.0,50.0,42.0,36.0,96.0,114.0,83.0,48.0,90.0,142.0,11.0,6.0,9.0,18.0,1.0,2.0,9.0,19.0,14.0,5.0,13.0,49.0,24.0,9.0,47.0,33.0
10521,9,130497262,130497846,0.024,26.0,9.0,40.0,22.0,6.0,6.0,14.0,42.0,23.0,22.0,62.0,76.0,42.0,31.0,68.0,94.0,4.0,2.0,4.0,9.0,0.0,0.0,2.0,16.0,3.0,3.0,12.0,26.0,13.0,15.0,25.0,17.0
10522,9,130504093,130504411,0.774,11.0,9.0,29.0,6.0,3.0,4.0,27.0,11.0,21.0,19.0,52.0,41.0,20.0,13.0,26.0,25.0,1.0,0.0,9.0,1.0,0.0,1.0,3.0,2.0,1.0,5.0,7.0,6.0,9.0,4.0,18.0,10.0
10523,9,130533453,130533882,0.047,7.0,2.0,22.0,29.0,6.0,6.0,13.0,35.0,15.0,10.0,35.0,50.0,32.0,42.0,41.0,83.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,2.0,0.0,5.0,22.0,9.0,9.0,28.0,35.0
10524,9,130551609,130551831,0.927,6.0,7.0,14.0,20.0,1.0,7.0,9.0,17.0,15.0,8.0,11.0,18.0,25.0,12.0,19.0,32.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,5.0,4.0,2.0,6.0,8.0
10525,9,130564863,130565566,0.033,12.0,17.0,39.0,25.0,16.0,18.0,48.0,19.0,43.0,29.0,149.0,94.0,22.0,37.0,80.0,54.0,0.0,5.0,9.0,3.0,9.0,0.0,6.0,8.0,2.0,2.0,32.0,33.0,5.0,9.0,24.0,11.0
10526,9,130616619,130616858,0.059,2.0,3.0,14.0,8.0,1.0,3.0,21.0,10.0,13.0,15.0,51.0,30.0,11.0,14.0,24.0,18.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,12.0,1.0,0.0,7.0,4.0,7.0
10527,9,130639738,130640143,0.077,10.0,5.0,27.0,29.0,4.0,3.0,14.0,7.0,24.0,11.0,59.0,55.0,33.0,9.0,50.0,64.0,1.0,0.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,2.0,20.0,17.0,4.0,4.0,16.0,14.0
10528,9,130661107,130662047,0.063,20.0,11.0,60.0,32.0,8.0,9.0,35.0,48.0,51.0,24.0,161.0,122.0,44.0,56.0,103.0,155.0,1.0,0.0,4.0,2.0,2.0,3.0,11.0,10.0,7.0,1.0,20.0,18.0,4.0,15.0,20.0,16.0
10529,9,130674546,130674958,0.972,7.0,11.0,29.0,22.0,7.0,8.0,37.0,21.0,17.0,29.0,37.0,53.0,38.0,25.0,34.0,36.0,6.0,2.0,10.0,3.0,2.0,1.0,10.0,5.0,2.0,18.0,7.0,14.0,13.0,5.0,30.0,20.0
10530,9,130679120,130679612,0.012,6.0,11.0,32.0,11.0,5.0,13.0,21.0,25.0,31.0,9.0,100.0,72.0,18.0,31.0,60.0,46.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,3.0,9.0,7.0,7.0
10531,9,130683969,130684370,0.05,7.0,9.0,31.0,15.0,9.0,11.0,24.0,22.0,26.0,26.0,55.0,45.0,20.0,20.0,43.0,37.0,1.0,1.0,6.0,1.0,3.0,11.0,6.0,3.0,7.0,16.0,19.0,17.0,12.0,5.0,11.0,4.0
10532,9,130689378,130690215,-1.0,22.0,22.0,47.0,42.0,12.0,15.0,43.0,55.0,41.0,28.0,84.0,85.0,58.0,60.0,65.0,157.0,4.0,6.0,6.0,3.0,1.0,2.0,6.0,11.0,6.0,4.0,13.0,15.0,5.0,12.0,27.0,43.0
10533,9,130692839,130693331,0.047,5.0,13.0,17.0,14.0,5.0,12.0,24.0,35.0,15.0,14.0,71.0,66.0,24.0,37.0,55.0,84.0,5.0,3.0,10.0,5.0,1.0,2.0,6.0,12.0,8.0,5.0,12.0,20.0,13.0,7.0,34.0,21.0
10534,9,130699759,130700266,-1.0,15.0,16.0,36.0,25.0,12.0,17.0,21.0,40.0,32.0,24.0,48.0,44.0,33.0,33.0,44.0,66.0,1.0,2.0,8.0,1.0,3.0,7.0,9.0,14.0,2.0,2.0,12.0,11.0,13.0,10.0,16.0,16.0
10535,9,130706912,130707273,0.961,10.0,11.0,28.0,20.0,3.0,6.0,22.0,29.0,19.0,22.0,38.0,36.0,37.0,21.0,28.0,30.0,2.0,1.0,3.0,7.0,0.0,1.0,10.0,8.0,11.0,3.0,5.0,10.0,19.0,5.0,17.0,7.0
10536,9,130742515,130743486,0.034,7.0,14.0,62.0,21.0,6.0,10.0,42.0,40.0,52.0,24.0,184.0,160.0,39.0,50.0,133.0,126.0,2.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,12.0,18.0,2.0,2.0,13.0,6.0
10537,9,130922511,130923145,0.071,14.0,13.0,43.0,23.0,6.0,29.0,30.0,39.0,45.0,26.0,103.0,65.0,28.0,36.0,64.0,69.0,2.0,3.0,6.0,6.0,6.0,4.0,14.0,17.0,16.0,12.0,8.0,15.0,13.0,3.0,30.0,25.0
10538,9,130953519,130954251,0.023,13.0,12.0,35.0,30.0,6.0,7.0,25.0,52.0,25.0,25.0,101.0,95.0,46.0,46.0,86.0,127.0,3.0,2.0,10.0,2.0,2.0,3.0,6.0,7.0,5.0,3.0,16.0,26.0,24.0,8.0,41.0,42.0
10539,9,130980900,130981317,0.925,12.0,12.0,18.0,27.0,10.0,18.0,19.0,36.0,20.0,8.0,15.0,41.0,27.0,45.0,33.0,75.0,0.0,1.0,6.0,5.0,2.0,2.0,3.0,9.0,1.0,2.0,3.0,6.0,7.0,16.0,20.0,24.0
10540,9,130996210,130996443,0.768,1.0,4.0,13.0,10.0,4.0,5.0,18.0,13.0,11.0,11.0,22.0,29.0,12.0,20.0,21.0,38.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,5.0,3.0,4.0,1.0,4.0,11.0,19.0
10541,9,131012454,131013429,0.804,13.0,16.0,59.0,32.0,8.0,15.0,63.0,43.0,50.0,38.0,158.0,132.0,49.0,60.0,99.0,139.0,4.0,1.0,6.0,8.0,3.0,1.0,9.0,19.0,14.0,7.0,32.0,33.0,15.0,11.0,43.0,35.0
10542,9,131084541,131085471,0.0,30.0,23.0,55.0,41.0,25.0,48.0,53.0,53.0,52.0,44.0,86.0,104.0,42.0,64.0,93.0,116.0,8.0,3.0,11.0,3.0,6.0,11.0,2.0,14.0,12.0,4.0,17.0,24.0,22.0,7.0,26.0,34.0
10543,9,131102450,131103298,0.042,14.0,7.0,41.0,29.0,12.0,18.0,61.0,31.0,36.0,41.0,167.0,128.0,29.0,56.0,104.0,73.0,4.0,0.0,11.0,4.0,2.0,1.0,7.0,1.0,5.0,5.0,18.0,16.0,13.0,10.0,25.0,8.0
10544,9,131133566,131133958,0.005,11.0,9.0,28.0,12.0,5.0,16.0,32.0,29.0,29.0,28.0,45.0,35.0,15.0,29.0,33.0,35.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,6.0,4.0,5.0,12.0,7.0,6.0,12.0,14.0,15.0
10545,9,131182468,131183335,0.025,15.0,10.0,44.0,27.0,6.0,8.0,51.0,48.0,40.0,31.0,129.0,119.0,35.0,64.0,96.0,143.0,0.0,1.0,5.0,3.0,5.0,3.0,18.0,4.0,5.0,3.0,26.0,24.0,4.0,8.0,27.0,50.0
10546,9,131266838,131267277,0.032,14.0,3.0,29.0,17.0,8.0,18.0,32.0,17.0,28.0,24.0,60.0,55.0,13.0,30.0,47.0,43.0,4.0,5.0,4.0,2.0,2.0,6.0,5.0,6.0,3.0,4.0,10.0,22.0,2.0,2.0,10.0,20.0
10547,9,131418671,131419447,0.052,34.0,14.0,52.0,38.0,6.0,16.0,44.0,35.0,54.0,25.0,69.0,105.0,44.0,46.0,89.0,104.0,7.0,3.0,5.0,5.0,2.0,0.0,6.0,7.0,10.0,5.0,13.0,20.0,16.0,7.0,32.0,37.0
10548,9,131464843,131465830,-1.0,28.0,17.0,72.0,27.0,10.0,25.0,51.0,50.0,68.0,48.0,166.0,113.0,38.0,46.0,107.0,120.0,10.0,1.0,23.0,7.0,6.0,8.0,11.0,15.0,10.0,7.0,42.0,30.0,18.0,16.0,41.0,41.0
10549,9,131486215,131486754,0.146,15.0,11.0,35.0,17.0,7.0,8.0,28.0,30.0,28.0,24.0,76.0,68.0,28.0,30.0,58.0,75.0,1.0,1.0,4.0,5.0,1.0,1.0,6.0,2.0,12.0,9.0,7.0,16.0,30.0,6.0,23.0,20.0
10550,9,131533779,131534695,0.082,25.0,19.0,57.0,40.0,15.0,23.0,39.0,55.0,56.0,34.0,142.0,96.0,45.0,56.0,91.0,122.0,9.0,3.0,18.0,7.0,3.0,2.0,16.0,23.0,14.0,11.0,28.0,36.0,9.0,21.0,31.0,46.0
10551,9,131549294,131549546,0.016,5.0,2.0,15.0,9.0,3.0,10.0,17.0,8.0,12.0,16.0,37.0,35.0,11.0,10.0,32.0,29.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,7.0,2.0,4.0,17.0,10.0,3.0,23.0,3.0
10552,9,131580590,131581583,0.034,20.0,12.0,55.0,44.0,14.0,19.0,61.0,41.0,54.0,47.0,123.0,150.0,43.0,57.0,136.0,116.0,6.0,0.0,10.0,7.0,1.0,1.0,7.0,3.0,8.0,13.0,13.0,30.0,20.0,18.0,44.0,34.0
10553,9,131591751,131592246,0.054,11.0,14.0,31.0,20.0,8.0,12.0,19.0,32.0,20.0,17.0,69.0,63.0,37.0,28.0,51.0,62.0,2.0,3.0,2.0,7.0,9.0,2.0,2.0,10.0,7.0,1.0,10.0,18.0,11.0,8.0,26.0,13.0
10554,9,131643911,131644749,0.033,26.0,14.0,56.0,40.0,18.0,22.0,35.0,50.0,42.0,33.0,109.0,102.0,50.0,56.0,87.0,97.0,3.0,3.0,9.0,8.0,3.0,4.0,6.0,6.0,9.0,5.0,21.0,28.0,14.0,10.0,35.0,26.0
10555,9,131790148,131790443,0.039,5.0,4.0,20.0,8.0,0.0,8.0,12.0,18.0,10.0,12.0,40.0,43.0,22.0,14.0,34.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,10.0
10556,9,131798727,131799280,0.065,15.0,14.0,52.0,18.0,10.0,15.0,33.0,11.0,50.0,23.0,103.0,65.0,24.0,17.0,54.0,48.0,8.0,2.0,8.0,3.0,3.0,4.0,5.0,1.0,12.0,4.0,17.0,12.0,9.0,5.0,20.0,4.0
10557,9,131842931,131843748,0.007,27.0,23.0,43.0,30.0,12.0,19.0,47.0,50.0,38.0,26.0,97.0,107.0,46.0,60.0,82.0,109.0,8.0,8.0,6.0,5.0,1.0,0.0,14.0,11.0,6.0,9.0,17.0,32.0,15.0,16.0,24.0,29.0
10558,9,131965037,131965636,0.01,18.0,12.0,34.0,29.0,12.0,26.0,24.0,38.0,29.0,21.0,67.0,59.0,34.0,41.0,52.0,102.0,4.0,3.0,6.0,7.0,2.0,6.0,4.0,4.0,9.0,0.0,15.0,14.0,8.0,10.0,17.0,28.0
10559,9,132020629,132021038,0.078,14.0,9.0,18.0,19.0,4.0,8.0,17.0,21.0,22.0,16.0,60.0,49.0,20.0,17.0,53.0,61.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,28.0,2.0,6.0,24.0,4.0,6.0,32.0,28.0
10560,9,132082871,132083582,-1.0,32.0,20.0,51.0,24.0,13.0,30.0,47.0,37.0,42.0,28.0,104.0,76.0,40.0,49.0,49.0,68.0,13.0,8.0,6.0,7.0,11.0,3.0,12.0,3.0,19.0,5.0,19.0,20.0,6.0,18.0,32.0,17.0
10561,9,132099123,132099616,0.139,24.0,16.0,30.0,16.0,9.0,30.0,28.0,23.0,32.0,18.0,81.0,52.0,21.0,26.0,45.0,41.0,4.0,0.0,6.0,3.0,1.0,11.0,11.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,16.0,11.0
10562,9,132114330,132114703,-1.0,4.0,5.0,17.0,8.0,1.0,13.0,19.0,26.0,18.0,17.0,75.0,35.0,11.0,24.0,35.0,64.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,7.0,6.0,2.0,13.0,6.0,5.0,21.0,16.0,16.0
10563,9,132145576,132146328,0.169,25.0,9.0,47.0,24.0,7.0,22.0,47.0,39.0,41.0,33.0,107.0,101.0,32.0,51.0,82.0,84.0,5.0,2.0,9.0,0.0,2.0,7.0,11.0,20.0,10.0,6.0,16.0,25.0,5.0,23.0,26.0,17.0
10564,9,132199361,132199984,0.221,29.0,16.0,46.0,5.0,10.0,33.0,27.0,38.0,31.0,22.0,111.0,78.0,26.0,37.0,59.0,54.0,12.0,9.0,13.0,1.0,4.0,7.0,31.0,11.0,15.0,1.0,24.0,24.0,20.0,17.0,21.0,11.0
10565,9,132250466,132251123,0.064,23.0,14.0,33.0,20.0,5.0,18.0,31.0,32.0,36.0,25.0,104.0,83.0,26.0,29.0,81.0,96.0,4.0,3.0,6.0,4.0,1.0,4.0,3.0,5.0,7.0,3.0,20.0,17.0,5.0,13.0,35.0,35.0
10566,9,132258213,132259153,-1.0,28.0,14.0,67.0,43.0,17.0,33.0,46.0,54.0,47.0,37.0,101.0,104.0,60.0,66.0,76.0,146.0,10.0,1.0,9.0,5.0,7.0,7.0,9.0,14.0,15.0,11.0,18.0,22.0,22.0,21.0,18.0,44.0
10567,9,132312156,132312892,-1.0,12.0,11.0,32.0,26.0,4.0,20.0,28.0,53.0,40.0,14.0,103.0,93.0,25.0,60.0,88.0,126.0,0.0,2.0,4.0,6.0,1.0,8.0,4.0,13.0,5.0,5.0,16.0,22.0,2.0,13.0,45.0,93.0
10568,9,132331218,132331458,0.02,9.0,8.0,12.0,7.0,3.0,14.0,6.0,12.0,8.0,3.0,22.0,38.0,16.0,10.0,32.0,39.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,4.0,6.0,1.0,1.0,5.0,17.0
10569,9,132359672,132360061,0.115,7.0,3.0,24.0,12.0,1.0,11.0,19.0,19.0,23.0,12.0,68.0,52.0,15.0,24.0,45.0,53.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,5.0,8.0,7.0,13.0,36.0,4.0,17.0,23.0,14.0
10570,9,132372343,132372965,0.044,21.0,3.0,62.0,13.0,3.0,13.0,23.0,20.0,51.0,22.0,141.0,79.0,24.0,21.0,68.0,57.0,1.0,0.0,20.0,1.0,4.0,1.0,2.0,3.0,15.0,6.0,39.0,24.0,12.0,2.0,37.0,9.0
10571,9,132382432,132383004,0.041,7.0,5.0,37.0,17.0,2.0,7.0,21.0,29.0,22.0,21.0,90.0,90.0,35.0,26.0,76.0,86.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0,10.0,9.0,4.0,14.0,18.0,14.0,2.0,21.0,22.0
10572,9,132388344,132388748,0.07,8.0,2.0,27.0,10.0,5.0,9.0,22.0,24.0,23.0,25.0,54.0,54.0,11.0,24.0,54.0,51.0,1.0,0.0,4.0,3.0,1.0,6.0,4.0,2.0,4.0,0.0,5.0,11.0,2.0,5.0,19.0,20.0
10573,9,132403872,132404743,0.288,14.0,17.0,53.0,32.0,5.0,11.0,37.0,58.0,51.0,33.0,111.0,111.0,46.0,50.0,106.0,135.0,4.0,7.0,10.0,10.0,1.0,1.0,9.0,12.0,12.0,9.0,32.0,33.0,23.0,8.0,78.0,24.0
10574,9,132427457,132427679,-1.0,0.0,1.0,17.0,5.0,1.0,4.0,20.0,9.0,15.0,13.0,49.0,28.0,7.0,16.0,20.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,8.0,6.0,0.0,8.0,6.0,3.0
